"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Resta països d'Àfrica",10
2021,8,"Nou Barris",47,"Can Peguera","Dones","Resta països d'Àfrica",3
2021,8,"Nou Barris",48,"la Guineueta","Dones","Resta països d'Àfrica",13
2021,8,"Nou Barris",49,"Canyelles","Dones","Resta països d'Àfrica",8
2021,8,"Nou Barris",50,"les Roquetes","Dones","Resta països d'Àfrica",41
2021,8,"Nou Barris",51,"Verdun","Dones","Resta països d'Àfrica",19
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Resta països d'Àfrica",49
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Resta països d'Àfrica",13
2021,8,"Nou Barris",54,"Torre Baró","Dones","Resta països d'Àfrica",13
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Resta països d'Àfrica",69
2021,8,"Nou Barris",56,"Vallbona","Dones","Resta països d'Àfrica",2
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Resta països d'Àfrica",33
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Resta països d'Àfrica",1
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Resta països d'Àfrica",7
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Resta països d'Àfrica",45
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Resta països d'Àfrica",17
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Resta països d'Àfrica",11
2021,9,"Sant Andreu",63,"Navas","Dones","Resta països d'Àfrica",21
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Resta països d'Àfrica",18
2021,10,"Sant Martí",65,"el Clot","Dones","Resta països d'Àfrica",15
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Resta països d'Àfrica",23
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Resta països d'Àfrica",1
2021,10,"Sant Martí",68,"el Poblenou","Dones","Resta països d'Àfrica",17
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Resta països d'Àfrica",10
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Resta països d'Àfrica",35
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Resta països d'Àfrica",9
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Resta països d'Àfrica",13
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Resta països d'Àfrica",21
2021,1,"Ciutat Vella",1,"el Raval","Dones","Colòmbia",271
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Colòmbia",189
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Colòmbia",297
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Colòmbia",6
2021,2,"Eixample",5,"el Fort Pienc","Dones","Colòmbia",187
2021,2,"Eixample",6,"la Sagrada Família","Dones","Colòmbia",69
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Colòmbia",96
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Colòmbia",105
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Colòmbia",196
2021,2,"Eixample",10,"Sant Antoni","Dones","Colòmbia",324
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Colòmbia",157
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Colòmbia",184
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Colòmbia",112
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Colòmbia",23
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Colòmbia",10
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Colòmbia",49
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Colòmbia",26
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Colòmbia",75
2021,4,"Les Corts",19,"les Corts","Dones","Colòmbia",146
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Colòmbia",90
2021,4,"Les Corts",21,"Pedralbes","Dones","Colòmbia",65
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Colòmbia",32
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Colòmbia",101
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Colòmbia",69
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Colòmbia",202
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Colòmbia",178
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Colòmbia",146
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Colòmbia",54
2021,6,"Gràcia",29,"el Coll","Dones","Colòmbia",269
2021,6,"Gràcia",30,"la Salut","Dones","Colòmbia",22
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Colòmbia",196
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Colòmbia",76
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Colòmbia",42
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Colòmbia",174
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Colòmbia",33
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Colòmbia",27
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Colòmbia",3
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Colòmbia",175
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Colòmbia",152
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Colòmbia",266
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Colòmbia",139
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Colòmbia",8
2021,7,"Horta-Guinardó",43,"Horta","Dones","Colòmbia",64
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Colòmbia",9
2021,8,"Nou Barris",45,"Porta","Dones","Colòmbia",211
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Colòmbia",92
2021,8,"Nou Barris",47,"Can Peguera","Dones","Colòmbia",87
2021,8,"Nou Barris",48,"la Guineueta","Dones","Colòmbia",147
2021,8,"Nou Barris",49,"Canyelles","Dones","Colòmbia",48
2021,8,"Nou Barris",50,"les Roquetes","Dones","Colòmbia",15
2021,8,"Nou Barris",51,"Verdun","Dones","Colòmbia",50
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Colòmbia",4
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Colòmbia",47
2021,8,"Nou Barris",54,"Torre Baró","Dones","Colòmbia",11
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Colòmbia",122
2021,8,"Nou Barris",56,"Vallbona","Dones","Colòmbia",394
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Colòmbia",196
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Colòmbia",184
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Colòmbia",85
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Colòmbia",119
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Colòmbia",231
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Colòmbia",83
2021,9,"Sant Andreu",63,"Navas","Dones","Colòmbia",60
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Colòmbia",28
2021,10,"Sant Martí",65,"el Clot","Dones","Colòmbia",86
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Colòmbia",32
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Colòmbia",235
2021,10,"Sant Martí",68,"el Poblenou","Dones","Colòmbia",163
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Colòmbia",73
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Colòmbia",117
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Colòmbia",101
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Colòmbia",295
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Colòmbia",322
2021,1,"Ciutat Vella",1,"el Raval","Dones","Hondures",105
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Hondures",84
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Hondures",143
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Hondures",3
2021,2,"Eixample",5,"el Fort Pienc","Dones","Hondures",183
2021,2,"Eixample",6,"la Sagrada Família","Dones","Hondures",38
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Hondures",59
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Hondures",53
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Hondures",157
2021,2,"Eixample",10,"Sant Antoni","Dones","Hondures",306
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Hondures",150
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Hondures",149
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Hondures",59
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Hondures",31
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Hondures",2
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Hondures",51
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Hondures",47
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Hondures",83
2021,4,"Les Corts",19,"les Corts","Dones","Hondures",116
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Hondures",52
2021,4,"Les Corts",21,"Pedralbes","Dones","Hondures",58
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Hondures",72
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Hondures",30
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Hondures",31
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Hondures",95
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Hondures",140
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Hondures",83
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Hondures",49
2021,6,"Gràcia",29,"el Coll","Dones","Hondures",246
2021,6,"Gràcia",30,"la Salut","Dones","Hondures",38
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Hondures",438
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Hondures",123
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Hondures",84
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Hondures",53
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Hondures",31
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Hondures",27
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Hondures",4
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Hondures",404
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Hondures",198
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Hondures",912
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Hondures",191
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Hondures",16
2021,7,"Horta-Guinardó",43,"Horta","Dones","Hondures",146
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Hondures",38
2021,8,"Nou Barris",45,"Porta","Dones","Hondures",159
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Hondures",649
2021,8,"Nou Barris",47,"Can Peguera","Dones","Hondures",396
2021,8,"Nou Barris",48,"la Guineueta","Dones","Hondures",541
2021,8,"Nou Barris",49,"Canyelles","Dones","Hondures",135
2021,8,"Nou Barris",50,"les Roquetes","Dones","Hondures",41
2021,8,"Nou Barris",51,"Verdun","Dones","Hondures",436
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Hondures",8
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Hondures",105
2021,8,"Nou Barris",54,"Torre Baró","Dones","Hondures",26
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Hondures",264
2021,8,"Nou Barris",56,"Vallbona","Dones","Hondures",200
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Hondures",261
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Hondures",167
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Hondures",102
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Hondures",92
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Hondures",123
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Hondures",85
2021,9,"Sant Andreu",63,"Navas","Dones","Hondures",38
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Hondures",7
2021,10,"Sant Martí",65,"el Clot","Dones","Hondures",65
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Hondures",5
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Hondures",97
2021,10,"Sant Martí",68,"el Poblenou","Dones","Hondures",319
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Hondures",63
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Hondures",108
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Hondures",140
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Hondures",109
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Hondures",139
2021,1,"Ciutat Vella",1,"el Raval","Dones","Veneçuela",172
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Veneçuela",179
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Veneçuela",199
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Veneçuela",5
2021,2,"Eixample",5,"el Fort Pienc","Dones","Veneçuela",112
2021,2,"Eixample",6,"la Sagrada Família","Dones","Veneçuela",60
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Veneçuela",80
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Veneçuela",82
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Veneçuela",153
2021,2,"Eixample",10,"Sant Antoni","Dones","Veneçuela",219
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Veneçuela",191
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Veneçuela",115
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Veneçuela",103
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Veneçuela",27
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Veneçuela",5
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Veneçuela",60
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Veneçuela",36
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Veneçuela",90
2021,4,"Les Corts",19,"les Corts","Dones","Veneçuela",133
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Veneçuela",148
2021,4,"Les Corts",21,"Pedralbes","Dones","Veneçuela",79
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Veneçuela",58
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Veneçuela",116
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Veneçuela",59
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Veneçuela",217
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Veneçuela",162
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Veneçuela",139
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Veneçuela",46
2021,6,"Gràcia",29,"el Coll","Dones","Veneçuela",186
2021,6,"Gràcia",30,"la Salut","Dones","Veneçuela",36
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Veneçuela",175
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Veneçuela",89
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Veneçuela",43
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Veneçuela",127
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Veneçuela",33
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Veneçuela",45
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Veneçuela",1
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Veneçuela",110
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Veneçuela",115
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Veneçuela",113
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Veneçuela",98
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Veneçuela",7
2021,7,"Horta-Guinardó",43,"Horta","Dones","Veneçuela",40
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Veneçuela",7
2021,8,"Nou Barris",45,"Porta","Dones","Veneçuela",240
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Veneçuela",67
2021,8,"Nou Barris",47,"Can Peguera","Dones","Veneçuela",61
2021,8,"Nou Barris",48,"la Guineueta","Dones","Veneçuela",80
2021,8,"Nou Barris",49,"Canyelles","Dones","Veneçuela",50
2021,8,"Nou Barris",50,"les Roquetes","Dones","Veneçuela",7
2021,8,"Nou Barris",51,"Verdun","Dones","Veneçuela",23
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Veneçuela",2
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Veneçuela",20
2021,8,"Nou Barris",54,"Torre Baró","Dones","Veneçuela",6
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Veneçuela",59
2021,8,"Nou Barris",56,"Vallbona","Dones","Veneçuela",435
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Veneçuela",189
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Veneçuela",115
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Veneçuela",80
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Veneçuela",110
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Veneçuela",253
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Veneçuela",108
2021,9,"Sant Andreu",63,"Navas","Dones","Veneçuela",54
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Veneçuela",15
2021,10,"Sant Martí",65,"el Clot","Dones","Veneçuela",141
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Veneçuela",48
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Veneçuela",165
2021,10,"Sant Martí",68,"el Poblenou","Dones","Veneçuela",147
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Veneçuela",101
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Veneçuela",82
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Veneçuela",97
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Veneçuela",214
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Veneçuela",326
2021,1,"Ciutat Vella",1,"el Raval","Dones","Perú",136
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Perú",136
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Perú",132
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Perú",6
2021,2,"Eixample",5,"el Fort Pienc","Dones","Perú",172
2021,2,"Eixample",6,"la Sagrada Família","Dones","Perú",46
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Perú",96
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Perú",87
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Perú",150
2021,2,"Eixample",10,"Sant Antoni","Dones","Perú",299
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Perú",164
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Perú",96
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Perú",104
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Perú",31
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Perú",6
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Perú",40
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Perú",22
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Perú",63
2021,4,"Les Corts",19,"les Corts","Dones","Perú",83
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Perú",83
2021,4,"Les Corts",21,"Pedralbes","Dones","Perú",43
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Perú",20
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Perú",49
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Perú",36
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Perú",187
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Perú",127
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Perú",143
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Perú",41
2021,6,"Gràcia",29,"el Coll","Dones","Perú",214
2021,6,"Gràcia",30,"la Salut","Dones","Perú",11
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Perú",193
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Perú",67
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Perú",70
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Perú",86
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Perú",36
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Perú",18
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Perú",1
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Perú",156
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Perú",152
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Perú",210
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Perú",91
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Perú",2
2021,7,"Horta-Guinardó",43,"Horta","Dones","Perú",66
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Perú",16
2021,8,"Nou Barris",45,"Porta","Dones","Perú",169
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Perú",91
2021,8,"Nou Barris",47,"Can Peguera","Dones","Perú",74
2021,8,"Nou Barris",48,"la Guineueta","Dones","Perú",128
2021,8,"Nou Barris",49,"Canyelles","Dones","Perú",44
2021,8,"Nou Barris",50,"les Roquetes","Dones","Perú",15
